SCORES_TXT_BEGIN_0 0 100 9 BLEU
19 31 8 30 3 29 1 28 33 
19 31 8 30 3 29 1 28 33 
19 31 8 30 3 29 1 28 33 
19 31 8 30 3 29 1 28 33 
19 32 8 31 3 30 1 29 33 
19 32 8 31 3 30 1 29 33 
18 31 7 30 2 29 0 28 33 
18 31 7 30 2 29 0 28 33 
19 32 8 31 3 30 1 29 33 
19 32 8 31 3 30 1 29 33 
19 32 8 31 3 30 1 29 33 
19 32 8 31 3 30 1 29 33 
19 33 8 32 3 31 1 30 33 
19 33 8 32 3 31 1 30 33 
18 32 7 31 2 30 0 29 33 
18 32 7 31 2 30 0 29 33 
19 32 8 31 3 30 1 29 33 
19 32 8 31 3 30 1 29 33 
19 32 8 31 3 30 1 29 33 
19 32 8 31 3 30 1 29 33 
19 32 8 31 3 30 1 29 33 
19 32 8 31 3 30 1 29 33 
19 32 8 31 3 30 1 29 33 
19 32 8 31 3 30 1 29 33 
19 32 8 31 3 30 1 29 33 
19 32 8 31 3 30 1 29 33 
19 32 8 31 3 30 1 29 33 
19 32 8 31 3 30 1 29 33 
19 32 8 31 3 30 1 29 33 
19 32 8 31 3 30 1 29 33 
19 33 8 32 3 31 1 30 33 
19 33 8 32 3 31 1 30 33 
19 33 8 32 3 31 1 30 33 
19 33 8 32 3 31 1 30 33 
19 33 8 32 3 31 1 30 33 
19 33 8 32 3 31 1 30 33 
19 33 8 32 3 31 1 30 33 
19 33 8 32 3 31 1 30 33 
20 31 9 30 3 29 1 28 33 
19 31 9 30 5 29 3 28 33 
18 32 7 31 2 30 0 29 33 
18 32 7 31 2 30 0 29 33 
20 31 9 30 3 29 1 28 33 
19 31 9 30 5 29 3 28 33 
18 32 7 31 2 30 0 29 33 
18 32 7 31 2 30 0 29 33 
19 31 8 30 3 29 1 28 33 
18 32 7 31 2 30 0 29 33 
20 31 9 30 3 29 1 28 33 
19 31 8 30 3 29 1 28 33 
18 32 7 31 2 30 0 29 33 
20 31 9 30 3 29 1 28 33 
19 31 8 30 3 29 1 28 33 
19 31 8 30 3 29 1 28 33 
19 31 8 30 3 29 1 28 33 
19 31 8 30 3 29 1 28 33 
19 33 8 32 3 31 1 30 33 
19 31 8 30 3 29 1 28 33 
19 31 8 30 3 29 1 28 33 
19 33 8 32 3 31 1 30 33 
20 32 9 31 3 30 1 29 33 
19 33 8 32 3 31 1 30 33 
19 31 8 30 3 29 1 28 33 
19 31 8 30 3 29 1 28 33 
20 32 9 31 3 30 1 29 33 
19 33 8 32 3 31 1 30 33 
19 33 8 32 3 31 1 30 33 
19 31 8 30 3 29 1 28 33 
19 32 8 31 3 30 1 29 33 
19 33 8 32 3 31 1 30 33 
19 33 8 32 3 31 1 30 33 
19 31 8 30 3 29 1 28 33 
19 32 8 31 3 30 1 29 33 
19 31 8 30 2 29 0 28 33 
18 30 7 29 3 28 1 27 33 
19 33 8 32 3 31 1 30 33 
19 32 8 31 3 30 1 29 33 
19 31 8 30 2 29 0 28 33 
20 32 8 31 3 30 1 29 33 
19 32 8 31 3 30 1 29 33 
18 30 7 29 3 28 1 27 33 
19 32 8 31 3 30 1 29 33 
18 31 7 30 2 29 0 28 33 
20 32 8 31 3 30 1 29 33 
19 32 8 31 3 30 1 29 33 
19 34 8 33 3 32 1 31 33 
18 30 7 29 3 28 1 27 33 
18 31 7 30 2 29 0 28 33 
20 32 8 31 3 30 1 29 33 
19 32 8 31 3 30 1 29 33 
19 34 8 33 3 32 1 31 33 
18 30 7 29 3 28 1 27 33 
20 32 8 31 3 30 1 29 33 
19 34 8 33 3 32 1 31 33 
19 32 8 31 3 30 1 29 33 
18 31 7 30 2 29 0 28 33 
19 34 8 33 3 32 1 31 33 
