SCORES_TXT_BEGIN_0 0 100 9 BLEU
21 33 10 32 4 31 1 30 33 
21 33 8 32 3 31 1 30 33 
22 33 10 32 4 31 1 30 33 
22 32 10 31 4 30 1 29 33 
21 33 10 32 4 31 1 30 33 
22 34 11 33 5 32 2 31 33 
20 35 8 34 2 33 0 32 33 
21 35 10 34 4 33 1 32 33 
20 35 8 34 3 33 1 32 33 
21 36 8 35 3 34 1 33 33 
23 34 10 33 4 32 1 31 33 
22 36 10 35 4 34 1 33 33 
22 35 10 34 4 33 1 32 33 
23 34 11 33 4 32 1 31 33 
23 34 10 33 4 32 1 31 33 
21 33 8 32 3 31 1 30 33 
21 36 10 35 4 34 1 33 33 
21 32 7 31 3 30 1 29 33 
20 35 8 34 2 33 0 32 33 
20 35 8 34 2 33 0 32 33 
20 34 7 33 2 32 0 31 33 
22 35 10 34 4 33 1 32 33 
21 33 8 32 3 31 1 30 33 
21 35 10 34 4 33 1 32 33 
21 34 8 33 3 32 1 31 33 
23 36 11 35 5 34 2 33 33 
20 34 10 33 3 32 1 31 33 
22 33 10 32 4 31 1 30 33 
19 34 8 33 3 32 1 31 33 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 1 100 9 BLEU
4 6 2 5 0 4 0 3 7 
4 6 2 5 0 4 0 3 7 
4 7 2 6 0 5 0 4 7 
4 7 2 6 0 5 0 4 7 
3 7 1 6 0 5 0 4 7 
4 7 2 6 0 5 0 4 7 
4 7 2 6 0 5 0 4 7 
4 7 2 6 0 5 0 4 7 
3 7 1 6 0 5 0 4 7 
4 6 2 5 0 4 0 3 7 
4 7 2 6 0 5 0 4 7 
4 7 2 6 0 5 0 4 7 
4 8 2 7 0 6 0 5 7 
3 6 1 5 0 4 0 3 7 
4 6 2 5 0 4 0 3 7 
4 6 2 5 0 4 0 3 7 
4 6 2 5 0 4 0 3 7 
4 7 2 6 0 5 0 4 7 
4 6 2 5 0 4 0 3 7 
3 6 1 5 0 4 0 3 7 
4 6 2 5 0 4 0 3 7 
4 8 2 7 0 6 0 5 7 
4 7 2 6 0 5 0 4 7 
4 8 2 7 0 6 0 5 7 
4 7 2 6 0 5 0 4 7 
4 8 2 7 0 6 0 5 7 
3 6 1 5 0 4 0 3 7 
3 8 1 7 0 6 0 5 7 
4 7 2 6 0 5 0 4 7 
4 8 2 7 0 6 0 5 7 
3 6 1 5 0 4 0 3 7 
4 6 2 5 0 4 0 3 7 
4 7 2 6 0 5 0 4 7 
3 8 1 7 0 6 0 5 7 
3 8 1 7 0 6 0 5 7 
3 7 1 6 0 5 0 4 7 
3 7 1 6 0 5 0 4 7 
4 8 2 7 0 6 0 5 7 
4 7 2 6 0 5 0 4 7 
3 8 1 7 0 6 0 5 7 
4 8 2 7 0 6 0 5 7 
4 8 2 7 0 6 0 5 7 
3 6 1 5 0 4 0 3 7 
3 7 1 6 0 5 0 4 7 
4 7 2 6 0 5 0 4 7 
4 6 2 5 0 4 0 3 7 
4 7 2 6 0 5 0 4 7 
3 8 1 7 0 6 0 5 7 
4 6 2 5 0 4 0 3 7 
4 9 2 8 0 7 0 6 7 
4 6 2 5 0 4 0 3 7 
4 6 2 5 0 4 0 3 7 
4 7 2 6 0 5 0 4 7 
4 7 2 6 0 5 0 4 7 
4 7 2 6 0 5 0 4 7 
3 6 1 5 0 4 0 3 7 
4 6 2 5 0 4 0 3 7 
4 7 2 6 0 5 0 4 7 
3 7 1 6 0 5 0 4 7 
3 7 1 6 0 5 0 4 7 
3 6 1 5 0 4 0 3 7 
4 8 2 7 0 6 0 5 7 
3 7 1 6 0 5 0 4 7 
2 7 1 6 0 5 0 4 7 
4 8 2 7 0 6 0 5 7 
4 6 2 5 0 4 0 3 7 
3 6 1 5 0 4 0 3 7 
4 6 2 5 0 4 0 3 7 
3 8 1 7 0 6 0 5 7 
4 7 2 6 0 5 0 4 7 
3 8 1 7 0 6 0 5 7 
3 6 1 5 0 4 0 3 7 
4 7 2 6 0 5 0 4 7 
3 6 1 5 0 4 0 3 7 
4 6 2 5 0 4 0 3 7 
4 9 2 8 0 7 0 6 7 
4 8 2 7 0 6 0 5 7 
3 6 1 5 0 4 0 3 7 
4 8 2 7 0 6 0 5 7 
3 6 1 5 0 4 0 3 7 
4 7 2 6 0 5 0 4 7 
4 7 2 6 0 5 0 4 7 
4 8 2 7 0 6 0 5 7 
4 6 2 5 0 4 0 3 7 
3 7 1 6 0 5 0 4 7 
4 8 2 7 0 6 0 5 7 
4 8 2 7 0 6 0 5 7 
4 8 2 7 0 6 0 5 7 
3 9 1 8 0 7 0 6 7 
2 7 1 6 0 5 0 4 7 
3 6 1 5 0 4 0 3 7 
2 7 1 6 0 5 0 4 7 
4 8 2 7 0 6 0 5 7 
3 6 1 5 0 4 0 3 7 
3 7 1 6 0 5 0 4 7 
4 7 2 6 0 5 0 4 7 
4 6 2 5 0 4 0 3 7 
3 7 1 6 0 5 0 4 7 
3 7 1 6 0 5 0 4 7 
3 6 1 5 0 4 0 3 7 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 2 100 9 BLEU
24 51 5 50 1 49 0 48 59 
28 53 5 52 1 51 0 50 59 
23 49 5 48 1 47 0 46 59 
27 51 5 50 1 49 0 48 59 
23 49 4 48 1 47 0 46 59 
27 51 4 50 1 49 0 48 59 
22 49 5 48 1 47 0 46 59 
24 52 6 51 1 50 0 49 59 
23 48 5 47 1 46 0 45 59 
28 53 5 52 1 51 0 50 59 
26 51 5 50 1 49 0 48 59 
28 54 6 53 1 52 0 51 59 
27 50 5 49 1 48 0 47 59 
24 51 5 50 1 49 0 48 59 
23 48 5 47 1 46 0 45 59 
23 49 4 48 1 47 0 46 59 
27 52 5 51 1 50 0 49 59 
27 51 5 50 1 49 0 48 59 
22 48 5 47 1 46 0 45 59 
28 53 5 52 1 51 0 50 59 
27 51 4 50 1 49 0 48 59 
22 49 5 48 1 47 0 46 59 
26 50 5 49 1 48 0 47 59 
24 48 5 47 1 46 0 45 59 
23 48 4 47 1 46 0 45 59 
26 50 5 49 1 48 0 47 59 
27 51 4 50 1 49 0 48 59 
22 48 5 47 1 46 0 45 59 
26 51 5 50 1 49 0 48 59 
23 50 5 49 1 48 0 47 59 
23 50 5 49 1 48 0 47 59 
27 50 4 49 1 48 0 47 59 
26 51 5 50 1 49 0 48 59 
23 49 6 48 1 47 0 46 59 
28 54 6 53 1 52 0 51 59 
29 54 5 53 1 52 0 51 59 
26 50 4 49 1 48 0 47 59 
23 48 4 47 1 46 0 45 59 
23 48 5 47 1 46 0 45 59 
22 48 4 47 1 46 0 45 59 
27 50 5 49 1 48 0 47 59 
22 48 5 47 1 46 0 45 59 
22 48 5 47 1 46 0 45 59 
28 53 5 52 1 51 0 50 59 
27 51 6 50 1 49 0 48 59 
24 52 6 51 1 50 0 49 59 
23 49 4 48 1 47 0 46 59 
27 50 4 49 1 48 0 47 59 
25 50 5 49 1 48 0 47 59 
26 50 4 49 1 48 0 47 59 
23 49 6 48 1 47 0 46 59 
23 48 5 47 1 46 0 45 59 
27 53 6 52 1 51 0 50 59 
28 53 5 52 1 51 0 50 59 
28 52 5 51 1 50 0 49 59 
23 48 5 47 1 46 0 45 59 
23 49 6 48 1 47 0 46 59 
28 54 6 53 1 52 0 51 59 
24 49 5 48 1 47 0 46 59 
27 51 4 50 1 49 0 48 59 
26 49 5 48 1 47 0 46 59 
27 51 4 50 1 49 0 48 59 
22 48 4 47 1 46 0 45 59 
24 49 5 48 1 47 0 46 59 
22 48 4 47 1 46 0 45 59 
28 54 5 53 1 52 0 51 59 
27 51 5 50 1 49 0 48 59 
26 50 5 49 1 48 0 47 59 
27 50 5 49 1 48 0 47 59 
23 50 5 49 1 48 0 47 59 
27 51 6 50 1 49 0 48 59 
24 49 6 48 1 47 0 46 59 
23 49 4 48 1 47 0 46 59 
28 51 5 50 1 49 0 48 59 
23 49 4 48 1 47 0 46 59 
27 52 5 51 1 50 0 49 59 
26 51 5 50 1 49 0 48 59 
24 51 5 50 1 49 0 48 59 
25 51 5 50 1 49 0 48 59 
28 53 5 52 1 51 0 50 59 
28 51 5 50 1 49 0 48 59 
28 52 4 51 1 50 0 49 59 
23 49 6 48 1 47 0 46 59 
22 48 5 47 1 46 0 45 59 
21 48 5 47 1 46 0 45 59 
26 50 4 49 1 48 0 47 59 
21 48 5 47 1 46 0 45 59 
24 51 6 50 1 49 0 48 59 
27 50 4 49 1 48 0 47 59 
22 48 5 47 1 46 0 45 59 
24 51 6 50 1 49 0 48 59 
23 49 5 48 1 47 0 46 59 
28 52 5 51 1 50 0 49 59 
25 53 5 52 1 51 0 50 59 
25 49 5 48 1 47 0 46 59 
27 51 4 50 1 49 0 48 59 
27 51 4 50 1 49 0 48 59 
22 49 5 48 1 47 0 46 59 
24 51 5 50 1 49 0 48 59 
27 51 4 50 1 49 0 48 59 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 3 100 9 BLEU
44 80 12 79 1 78 0 77 100 
43 80 12 79 1 78 0 77 100 
43 78 12 77 1 76 0 75 100 
42 77 12 76 1 75 0 74 100 
45 79 12 78 1 77 0 76 100 
42 78 12 77 1 76 0 75 100 
42 78 12 77 1 76 0 75 100 
41 77 12 76 1 75 0 74 100 
43 77 12 76 1 75 0 74 100 
44 79 12 78 1 77 0 76 100 
42 77 12 76 1 75 0 74 100 
41 78 12 77 1 76 0 75 100 
44 77 12 76 1 75 0 74 100 
43 76 12 75 1 74 0 73 100 
45 81 12 80 1 79 0 78 100 
43 78 12 77 1 76 0 75 100 
44 81 12 80 1 79 0 78 100 
42 77 12 76 1 75 0 74 100 
43 79 12 78 1 77 0 76 100 
43 80 12 79 1 78 0 77 100 
46 80 11 79 2 78 0 77 100 
43 77 12 76 1 75 0 74 100 
41 77 12 76 1 75 0 74 100 
45 81 12 80 1 79 0 78 100 
43 77 12 76 1 75 0 74 100 
42 76 12 75 1 74 0 73 100 
43 79 12 78 1 77 0 76 100 
44 81 12 80 1 79 0 78 100 
42 78 12 77 1 76 0 75 100 
44 76 12 75 1 74 0 73 100 
43 81 12 80 1 79 0 78 100 
43 76 12 75 1 74 0 73 100 
42 79 12 78 1 77 0 76 100 
42 80 12 79 1 78 0 77 100 
44 79 12 78 1 77 0 76 100 
43 78 12 77 1 76 0 75 100 
42 77 12 76 1 75 0 74 100 
44 80 12 79 1 78 0 77 100 
43 78 12 77 1 76 0 75 100 
43 79 12 78 1 77 0 76 100 
43 79 12 78 1 77 0 76 100 
44 81 12 80 1 79 0 78 100 
42 78 12 77 1 76 0 75 100 
45 78 11 77 2 76 0 75 100 
43 78 12 77 1 76 0 75 100 
44 77 11 76 2 75 0 74 100 
42 79 12 78 1 77 0 76 100 
46 80 12 79 1 78 0 77 100 
44 79 12 78 1 77 0 76 100 
44 77 12 76 1 75 0 74 100 
43 79 12 78 1 77 0 76 100 
43 78 12 77 1 76 0 75 100 
45 80 12 79 1 78 0 77 100 
43 79 12 78 1 77 0 76 100 
43 78 12 77 1 76 0 75 100 
43 77 12 76 1 75 0 74 100 
43 76 12 75 1 74 0 73 100 
44 80 12 79 1 78 0 77 100 
44 78 12 77 1 76 0 75 100 
44 79 12 78 1 77 0 76 100 
43 77 12 76 1 75 0 74 100 
42 79 12 78 1 77 0 76 100 
42 76 12 75 1 74 0 73 100 
44 79 12 78 1 77 0 76 100 
43 79 12 78 1 77 0 76 100 
42 78 12 77 1 76 0 75 100 
44 80 12 79 1 78 0 77 100 
43 79 12 78 1 77 0 76 100 
43 80 12 79 1 78 0 77 100 
42 78 12 77 1 76 0 75 100 
42 79 12 78 1 77 0 76 100 
43 80 12 79 1 78 0 77 100 
44 78 11 77 2 76 0 75 100 
42 79 12 78 1 77 0 76 100 
41 78 12 77 1 76 0 75 100 
42 78 12 77 1 76 0 75 100 
43 79 12 78 1 77 0 76 100 
43 80 12 79 1 78 0 77 100 
44 78 12 77 1 76 0 75 100 
43 78 12 77 1 76 0 75 100 
43 78 12 77 1 76 0 75 100 
42 78 12 77 1 76 0 75 100 
42 77 12 76 1 75 0 74 100 
44 78 12 77 1 76 0 75 100 
45 80 12 79 1 78 0 77 100 
43 80 12 79 1 78 0 77 100 
43 79 12 78 1 77 0 76 100 
43 77 12 76 1 75 0 74 100 
45 79 11 78 1 77 0 76 100 
42 77 12 76 1 75 0 74 100 
42 77 12 76 1 75 0 74 100 
42 79 12 78 1 77 0 76 100 
42 78 12 77 1 76 0 75 100 
42 78 12 77 1 76 0 75 100 
43 78 12 77 1 76 0 75 100 
41 76 11 75 1 74 0 73 100 
43 78 12 77 1 76 0 75 100 
44 80 12 79 1 78 0 77 100 
42 79 12 78 1 77 0 76 100 
42 78 12 77 1 76 0 75 100 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 4 100 9 BLEU
9 13 6 12 4 11 3 10 12 
7 11 3 10 0 9 0 8 12 
8 12 5 11 3 10 2 9 12 
8 12 4 11 1 10 0 9 12 
10 12 6 11 4 10 3 9 12 
10 11 7 10 5 9 3 8 12 
10 13 6 12 4 11 3 10 12 
10 12 7 11 5 10 3 9 12 
9 11 6 10 4 9 3 8 12 
9 15 6 14 4 13 3 12 12 
9 12 6 11 4 10 3 9 12 
9 13 6 12 4 11 3 10 12 
9 11 6 10 4 9 3 8 12 
8 10 3 9 0 8 0 7 12 
8 9 4 8 1 7 0 6 12 
10 13 6 12 4 11 3 10 12 
8 11 3 10 0 9 0 8 12 
9 11 5 10 3 9 2 8 12 
9 11 4 10 1 9 0 8 12 
8 10 4 9 1 8 0 7 12 
10 14 6 13 4 12 3 11 12 
9 10 6 9 4 8 2 7 12 
9 10 5 9 2 8 0 7 12 
9 12 5 11 3 10 2 9 12 
9 12 4 11 1 10 0 9 12 
9 14 6 13 4 12 3 11 12 
9 11 6 10 4 9 2 8 12 
9 11 5 10 2 9 0 8 12 
7 9 3 8 0 7 0 6 12 
7 13 3 12 0 11 0 10 12 
7 10 3 9 0 8 0 7 12 
7 11 3 10 0 9 0 8 12 
8 10 5 9 3 8 2 7 12 
8 10 4 9 1 8 0 7 12 
8 14 5 13 3 12 2 11 12 
8 11 5 10 3 9 2 8 12 
7 9 3 8 0 7 0 6 12 
8 14 4 13 1 12 0 11 12 
8 11 4 10 1 9 0 8 12 
8 12 5 11 3 10 2 9 12 
8 12 4 11 1 10 0 9 12 
8 10 5 9 3 8 2 7 12 
8 10 4 9 1 8 0 7 12 
8 11 3 10 0 9 0 8 12 
9 13 6 12 4 11 3 10 12 
8 12 3 11 0 10 0 9 12 
9 12 5 11 3 10 2 9 12 
9 14 6 13 4 12 3 11 12 
9 12 4 11 1 10 0 9 12 
7 12 3 11 0 10 0 9 12 
10 12 6 11 4 10 3 9 12 
9 13 5 12 3 11 2 10 12 
9 13 4 12 1 11 0 10 12 
9 13 6 12 4 11 3 10 12 
9 14 5 13 3 12 2 11 12 
10 13 6 12 4 11 3 10 12 
9 14 6 13 4 12 3 11 12 
8 13 5 12 3 11 2 10 12 
8 13 4 12 1 11 0 10 12 
9 12 6 11 4 10 3 9 12 
9 12 6 11 4 10 3 9 12 
9 12 6 11 4 10 3 9 12 
9 13 6 12 4 11 3 10 12 
10 13 6 12 4 11 3 10 12 
10 13 6 12 4 11 3 10 12 
9 12 6 11 4 10 3 9 12 
10 12 7 11 5 10 3 9 12 
7 11 3 10 0 9 0 8 12 
10 14 6 13 4 12 3 11 12 
9 13 6 12 4 11 3 10 12 
7 12 3 11 0 10 0 9 12 
8 10 3 9 0 8 0 7 12 
8 12 5 11 3 10 2 9 12 
8 12 4 11 1 10 0 9 12 
8 13 5 12 3 11 2 10 12 
7 11 3 10 0 9 0 8 12 
8 11 3 10 0 9 0 8 12 
8 13 4 12 1 11 0 10 12 
7 12 3 11 0 10 0 9 12 
9 12 6 11 4 10 3 9 12 
9 12 6 11 4 10 3 9 12 
9 11 5 10 3 9 2 8 12 
9 11 4 10 1 9 0 8 12 
7 10 3 9 0 8 0 7 12 
7 10 3 9 0 8 0 7 12 
8 12 5 11 3 10 2 9 12 
9 13 6 12 4 11 3 10 12 
9 12 5 11 3 10 2 9 12 
8 12 4 11 1 10 0 9 12 
8 13 5 12 3 11 2 10 12 
9 12 4 11 1 10 0 9 12 
8 13 4 12 1 11 0 10 12 
7 10 3 9 0 8 0 7 12 
10 13 5 12 3 11 2 10 12 
9 13 3 12 0 11 0 10 12 
8 11 5 10 3 9 2 8 12 
8 11 4 10 1 9 0 8 12 
7 11 3 10 0 9 0 8 12 
8 11 5 10 3 9 2 8 12 
10 12 6 11 4 10 2 9 12 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 5 100 9 BLEU
4 9 1 8 0 7 0 6 14 
5 10 2 9 0 8 0 7 14 
5 10 2 9 0 8 0 7 14 
5 10 2 9 0 8 0 7 14 
4 9 1 8 0 7 0 6 14 
4 9 1 8 0 7 0 6 14 
4 10 1 9 0 8 0 7 14 
5 9 2 8 0 7 0 6 14 
4 10 1 9 0 8 0 7 14 
6 10 4 9 2 8 1 7 14 
4 10 1 9 0 8 0 7 14 
5 11 2 10 0 9 0 8 14 
5 10 2 9 0 8 0 7 14 
4 9 1 8 0 7 0 6 14 
5 9 3 8 0 7 0 6 14 
5 11 2 10 0 9 0 8 14 
5 10 2 9 0 8 0 7 14 
4 10 1 9 0 8 0 7 14 
5 10 2 9 0 8 0 7 14 
5 10 2 9 0 8 0 7 14 
4 10 1 9 0 8 0 7 14 
5 10 2 9 0 8 0 7 14 
5 11 2 10 0 9 0 8 14 
5 10 2 9 0 8 0 7 14 
4 9 1 8 0 7 0 6 14 
5 11 2 10 0 9 0 8 14 
5 9 2 8 0 7 0 6 14 
5 10 2 9 0 8 0 7 14 
5 9 2 8 0 7 0 6 14 
4 9 1 8 0 7 0 6 14 
4 10 1 9 0 8 0 7 14 
5 10 2 9 0 8 0 7 14 
4 9 1 8 0 7 0 6 14 
5 10 2 9 0 8 0 7 14 
5 9 2 8 0 7 0 6 14 
4 11 1 10 0 9 0 8 14 
5 11 2 10 0 9 0 8 14 
5 11 2 10 0 9 0 8 14 
5 11 2 10 0 9 0 8 14 
4 10 1 9 0 8 0 7 14 
4 11 1 10 0 9 0 8 14 
5 10 2 9 0 8 0 7 14 
4 10 1 9 0 8 0 7 14 
5 10 2 9 0 8 0 7 14 
4 10 1 9 0 8 0 7 14 
4 10 1 9 0 8 0 7 14 
4 10 1 9 0 8 0 7 14 
5 9 2 8 0 7 0 6 14 
6 10 4 9 2 8 1 7 14 
5 10 2 9 0 8 0 7 14 
4 10 1 9 0 8 0 7 14 
5 10 2 9 0 8 0 7 14 
6 10 4 9 2 8 1 7 14 
4 11 1 10 0 9 0 8 14 
5 9 2 8 0 7 0 6 14 
4 10 1 9 0 8 0 7 14 
6 11 4 10 2 9 1 8 14 
4 9 1 8 0 7 0 6 14 
5 10 2 9 0 8 0 7 14 
3 10 0 9 0 8 0 7 14 
5 10 2 9 0 8 0 7 14 
5 10 2 9 0 8 0 7 14 
5 10 2 9 0 8 0 7 14 
6 11 3 10 1 9 0 8 14 
4 11 1 10 0 9 0 8 14 
5 11 1 10 0 9 0 8 14 
5 10 2 9 0 8 0 7 14 
5 10 2 9 0 8 0 7 14 
4 9 1 8 0 7 0 6 14 
4 9 1 8 0 7 0 6 14 
5 9 3 8 0 7 0 6 14 
5 11 2 10 0 9 0 8 14 
6 11 3 10 1 9 0 8 14 
5 11 2 10 0 9 0 8 14 
5 11 1 10 0 9 0 8 14 
4 9 1 8 0 7 0 6 14 
5 9 3 8 0 7 0 6 14 
4 9 1 8 0 7 0 6 14 
4 10 1 9 0 8 0 7 14 
5 9 2 8 0 7 0 6 14 
4 9 1 8 0 7 0 6 14 
4 10 1 9 0 8 0 7 14 
5 10 3 9 0 8 0 7 14 
5 11 2 10 0 9 0 8 14 
4 10 1 9 0 8 0 7 14 
4 11 1 10 0 9 0 8 14 
5 10 2 9 0 8 0 7 14 
6 10 4 9 2 8 1 7 14 
4 10 1 9 0 8 0 7 14 
5 10 2 9 0 8 0 7 14 
4 9 1 8 0 7 0 6 14 
5 12 2 11 0 10 0 9 14 
4 11 1 10 0 9 0 8 14 
3 9 0 8 0 7 0 6 14 
4 10 1 9 0 8 0 7 14 
4 9 1 8 0 7 0 6 14 
5 10 2 9 0 8 0 7 14 
4 10 1 9 0 8 0 7 14 
5 10 2 9 0 8 0 7 14 
6 10 4 9 2 8 1 7 14 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 6 100 9 BLEU
1 8 0 7 0 6 0 5 6 
1 8 0 7 0 6 0 5 6 
1 9 0 8 0 7 0 6 6 
1 8 0 7 0 6 0 5 6 
1 7 0 6 0 5 0 4 6 
2 6 0 5 0 4 0 3 6 
2 8 0 7 0 6 0 5 6 
2 8 0 7 0 6 0 5 6 
1 7 0 6 0 5 0 4 6 
2 5 0 4 0 3 0 2 6 
1 7 0 6 0 5 0 4 6 
2 10 0 9 0 8 0 7 6 
2 6 0 5 0 4 0 3 6 
1 7 0 6 0 5 0 4 6 
1 9 0 8 0 7 0 6 6 
1 7 0 6 0 5 0 4 6 
2 7 0 6 0 5 0 4 6 
1 7 0 6 0 5 0 4 6 
2 9 0 8 0 7 0 6 6 
1 9 0 8 0 7 0 6 6 
2 7 0 6 0 5 0 4 6 
1 8 0 7 0 6 0 5 6 
4 10 1 9 0 8 0 7 6 
2 9 0 8 0 7 0 6 6 
2 7 0 6 0 5 0 4 6 
2 7 0 6 0 5 0 4 6 
3 9 1 8 0 7 0 6 6 
1 7 0 6 0 5 0 4 6 
2 7 0 6 0 5 0 4 6 
1 9 0 8 0 7 0 6 6 
1 9 0 8 0 7 0 6 6 
2 9 0 8 0 7 0 6 6 
2 8 0 7 0 6 0 5 6 
1 8 0 7 0 6 0 5 6 
2 9 0 8 0 7 0 6 6 
1 7 0 6 0 5 0 4 6 
1 5 0 4 0 3 0 2 6 
2 7 0 6 0 5 0 4 6 
2 6 0 5 0 4 0 3 6 
1 9 0 8 0 7 0 6 6 
1 8 0 7 0 6 0 5 6 
2 7 0 6 0 5 0 4 6 
1 9 0 8 0 7 0 6 6 
2 6 0 5 0 4 0 3 6 
2 9 0 8 0 7 0 6 6 
1 7 0 6 0 5 0 4 6 
2 6 0 5 0 4 0 3 6 
3 8 1 7 0 6 0 5 6 
2 9 0 8 0 7 0 6 6 
2 8 0 7 0 6 0 5 6 
1 7 0 6 0 5 0 4 6 
2 10 0 9 0 8 0 7 6 
4 10 1 9 0 8 0 7 6 
2 8 0 7 0 6 0 5 6 
1 9 0 8 0 7 0 6 6 
1 9 0 8 0 7 0 6 6 
2 8 0 7 0 6 0 5 6 
2 12 0 11 0 10 0 9 6 
1 7 0 6 0 5 0 4 6 
2 8 0 7 0 6 0 5 6 
3 9 1 8 0 7 0 6 6 
4 12 1 11 0 10 0 9 6 
1 8 0 7 0 6 0 5 6 
2 8 0 7 0 6 0 5 6 
2 6 0 5 0 4 0 3 6 
2 8 0 7 0 6 0 5 6 
2 9 0 8 0 7 0 6 6 
3 9 1 8 0 7 0 6 6 
2 7 0 6 0 5 0 4 6 
2 7 0 6 0 5 0 4 6 
1 7 0 6 0 5 0 4 6 
2 9 0 8 0 7 0 6 6 
2 8 0 7 0 6 0 5 6 
3 9 1 8 0 7 0 6 6 
1 8 0 7 0 6 0 5 6 
1 8 0 7 0 6 0 5 6 
2 6 0 5 0 4 0 3 6 
2 7 0 6 0 5 0 4 6 
2 5 0 4 0 3 0 2 6 
2 8 0 7 0 6 0 5 6 
2 9 0 8 0 7 0 6 6 
4 10 1 9 0 8 0 7 6 
1 9 0 8 0 7 0 6 6 
2 10 0 9 0 8 0 7 6 
2 8 0 7 0 6 0 5 6 
3 9 1 8 0 7 0 6 6 
4 10 1 9 0 8 0 7 6 
1 8 0 7 0 6 0 5 6 
2 9 0 8 0 7 0 6 6 
1 10 0 9 0 8 0 7 6 
2 8 0 7 0 6 0 5 6 
4 12 1 11 0 10 0 9 6 
1 8 0 7 0 6 0 5 6 
2 9 0 8 0 7 0 6 6 
3 9 1 8 0 7 0 6 6 
2 10 0 9 0 8 0 7 6 
1 7 0 6 0 5 0 4 6 
1 8 0 7 0 6 0 5 6 
2 9 0 8 0 7 0 6 6 
1 9 0 8 0 7 0 6 6 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 7 100 9 BLEU
12 20 3 19 0 18 0 17 31 
13 22 6 21 3 20 2 19 31 
11 19 2 18 0 17 0 16 31 
11 19 3 18 0 17 0 16 31 
12 21 5 20 3 19 2 18 31 
10 18 2 17 0 16 0 15 31 
11 21 2 20 0 19 0 18 31 
11 20 2 19 0 18 0 17 31 
12 23 5 22 3 21 2 20 31 
10 20 1 19 0 18 0 17 31 
12 22 5 21 3 20 2 19 31 
10 19 1 18 0 17 0 16 31 
13 21 3 20 0 19 0 18 31 
10 20 2 19 0 18 0 17 31 
11 22 4 21 3 20 2 19 31 
12 22 3 21 0 20 0 19 31 
10 19 2 18 0 17 0 16 31 
11 21 4 20 3 19 2 18 31 
